1.1999904e-07	1.1999904e-07	0.00065097398	0.00049967652	1.2125289e-06	1.1565989e-09	5.5576299e-14
2.6399616e-07	1.4399712e-07	0.00064727927	0.00049955931	1.2154683e-06	1.1565883e-09	5.5576299e-14
4.3678972e-07	1.7279356e-07	0.00064304885	0.0004994104	1.2189789e-06	1.1565704e-09	5.55763e-14
6.4413769e-07	2.0734797e-07	0.00063827066	0.00049923863	1.2231782e-06	1.1565445e-09	5.55763e-14
8.9295216e-07	2.4881447e-07	0.00063290739	0.00049902026	1.2282015e-06	1.1565114e-09	5.55763e-14
1.1915221e-06	2.9856993e-07	0.0006270054	0.00049878196	1.234224e-06	1.156467e-09	5.55763e-14
